# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC00975	tap	b1885	1969383	1970984	reverse	methyl-accepting chemotaxis protein Tap			None		[STRING:511145.b1885][ASAP:ABE-0006288][ECHOBASE:EB0980][OU-MICROARRAY:b1885][CGSC:123][ECOCYC:EG10987][REFSEQ:b1885] 
RDBECOLIGNC00976	tar	b1886	1971030	1972691	reverse	methyl-accepting chemotaxis protein Tar			None		[STRING:511145.b1886][ASAP:ABE-0006290][ECHOBASE:EB0981][OU-MICROARRAY:b1886][CGSC:122][ECOCYC:EG10988][REFSEQ:b1886] 
RDBECOLIGNC00977	tdcA	b3118	3266127	3267065	reverse	DNA-binding transcriptional activator TdcA			None		[STRING:511145.b3118][ASAP:ABE-0010252][ECHOBASE:EB0982][OU-MICROARRAY:b3118][CGSC:29702][ECOCYC:EG10989][REFSEQ:b3118] 
RDBECOLIGNC00978	tdcB	b3117	3265039	3266028	reverse	catabolic threonine dehydratase			None		[STRING:511145.b3117][ASAP:ABE-0010249][ECHOBASE:EB0983][OU-MICROARRAY:b3117][CGSC:17587][ECOCYC:EG10990][REFSEQ:b3117] 
RDBECOLIGNC00979	tdcC	b3116	3263686	3265017	reverse	threonine/serine:H<sup>+</sup> symporter TdcC			None		[STRING:511145.b3116][ASAP:ABE-0010247][ECHOBASE:EB0984][OU-MICROARRAY:b3116][CGSC:29709][ECOCYC:EG10991][REFSEQ:b3116] 
RDBECOLIGNC00980	tdcR	b3119	3267380	3267598	forward	DNA-binding transcriptional activator TdcR		7928991	None		[STRING:511145.b3119][ASAP:ABE-0010255][ECHOBASE:EB0985][OU-MICROARRAY:b3119][CGSC:29692][ECOCYC:EG10992][REFSEQ:b3119] 
RDBECOLIGNC00981	tdh	b3616	3790320	3791345	reverse	threonine dehydrogenase		3531182;7748928	None		[STRING:511145.b3616][ASAP:ABE-0011830][ECHOBASE:EB0986][OU-MICROARRAY:b3616][CGSC:17584][ECOCYC:EG10993][REFSEQ:b3616] 
RDBECOLIGNC00982	tdk	b1238	1293527	1294144	forward	thymidine/deoxyuridine kinase			None		[STRING:511145.b1238][ASAP:ABE-0004157][ECHOBASE:EB0987][OU-MICROARRAY:b1238][CGSC:120][ECOCYC:EG10994][REFSEQ:b1238] 
RDBECOLIGNC00983	tesB	b0452	474301	475161	reverse	acyl-CoA thioesterase II			None		[STRING:511145.b0452][ASAP:ABE-0001566][ECHOBASE:EB0988][OU-MICROARRAY:b0452][CGSC:17581][ECOCYC:EG10995][REFSEQ:b0452] 
RDBECOLIGNC00984	tgt	b0406	426137	427264	forward	tRNA-guanine transglycosylase			None		[STRING:511145.b0406][ASAP:ABE-0001413][ECHOBASE:EB0989][OU-MICROARRAY:b0406][CGSC:118][ECOCYC:EG10996][REFSEQ:b0406] 
RDBECOLIGNC00985	mnmE	b3706	3886828	3888192	forward	5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit			None		[STRING:511145.b3706][ASAP:ABE-0012123][ECHOBASE:EB0990][OU-MICROARRAY:b3706][CGSC:17806][ECOCYC:EG10997][REFSEQ:b3706] 
RDBECOLIGNC00986	thrA	b0002	337	2799	forward	fused aspartate kinase/homoserine dehydrogenase 1			None		[STRING:511145.b0002][ASAP:ABE-0000008][ECHOBASE:EB0991][OU-MICROARRAY:b0002][CGSC:111][ECOCYC:EG10998][REFSEQ:b0002] 
RDBECOLIGNC00987	thrB	b0003	2801	3733	forward	homoserine kinase			None		[STRING:511145.b0003][ASAP:ABE-0000010][ECHOBASE:EB0992][OU-MICROARRAY:b0003][CGSC:110][ECOCYC:EG10999][REFSEQ:b0003] 
RDBECOLIGNC00988	thrC	b0004	3734	5020	forward	threonine synthase			None		[STRING:511145.b0004][ASAP:ABE-0000012][ECHOBASE:EB0993][OU-MICROARRAY:b0004][CGSC:109][ECOCYC:EG11000][REFSEQ:b0004] 
RDBECOLIGNC00989	thrS	b1719	1800642	1802570	reverse	threonine&mdash;tRNA ligase			None		[STRING:511145.b1719][ASAP:ABE-0005736][ECHOBASE:EB0994][OU-MICROARRAY:b1719][CGSC:108][ECOCYC:EG11001][REFSEQ:b1719] 
RDBECOLIGNC00990	thyA	b2827	2964361	2965155	reverse	thymidylate synthase			None		[STRING:511145.b2827][NCBI-GENE:949035][ASAP:ABE-0009268][ECHOBASE:EB0995][OU-MICROARRAY:b2827][CGSC:104][ECOCYC:EG11002][REFSEQ:b2827] 
RDBECOLIGNC00991	tig	b0436	455133	456431	forward	trigger factor			None		[STRING:511145.b0436][ASAP:ABE-0001511][ECHOBASE:EB0996][OU-MICROARRAY:b0436][CGSC:35681][ECOCYC:EG11003][REFSEQ:b0436] 
RDBECOLIGNC00992	ptrB	b1845	1926779	1928839	reverse	oligopeptidase B			None		[STRING:511145.b1845][ASAP:ABE-0006133][ECHOBASE:EB0997][OU-MICROARRAY:b1845][CGSC:32339][ECOCYC:EG11004][REFSEQ:b1845] 
RDBECOLIGNC00993	tnaA	b3708	3888730	3890145	forward	tryptophanase			None		[STRING:511145.b3708][NCBI-GENE:948221][ASAP:ABE-0012133][ECHOBASE:EB0998][OU-MICROARRAY:b3708][CGSC:101][ECOCYC:EG11005][REFSEQ:b3708] 
RDBECOLIGNC00994	tnaB	b3709	3890236	3891483	forward	tryptophan:H<sup>+</sup> symporter TnaB			None		[STRING:511145.b3709][ASAP:ABE-0012135][ECHOBASE:EB0999][OU-MICROARRAY:b3709][CGSC:69][ECOCYC:EG11006][REFSEQ:b3709] 
RDBECOLIGNC00995	tolA	b0739	776342	777607	forward	Tol-Pal system protein TolA			None		[STRING:511145.b0739][ASAP:ABE-0002515][ECHOBASE:EB1000][OU-MICROARRAY:b0739][CGSC:99][ECOCYC:EG11007][REFSEQ:b0739] 
RDBECOLIGNC00996	tolB	b0740	777740	779032	forward	Tol-Pal system periplasmic protein TolB		2687247	None		[STRING:511145.b0740][ASAP:ABE-0002517][ECHOBASE:EB1001][OU-MICROARRAY:b0740][CGSC:98][ECOCYC:EG11008][REFSEQ:b0740] 
RDBECOLIGNC00997	tolC	b3035	3178115	3179596	forward	outer membrane channel TolC			None		[STRING:511145.b3035][ASAP:ABE-0009965][ECHOBASE:EB1002][OU-MICROARRAY:b3035][CGSC:97][ECOCYC:EG11009][REFSEQ:b3035] 
RDBECOLIGNC00998	tolQ	b0737	775153	775845	forward	Tol-Pal system protein TolQ			None		[STRING:511145.b0737][ASAP:ABE-0002511][ECHOBASE:EB1003][OU-MICROARRAY:b0737][CGSC:17815][ECOCYC:EG11010][REFSEQ:b0737] 
RDBECOLIGNC00999	tolR	b0738	775849	776277	forward	Tol-Pal system protein TolR			None		[STRING:511145.b0738][ASAP:ABE-0002513][ECHOBASE:EB1004][OU-MICROARRAY:b0738][CGSC:17812][ECOCYC:EG11011][REFSEQ:b0738] 
RDBECOLIGNC01000	tonB	b1252	1311089	1311808	forward	Ton complex subunit TonB			None		[STRING:511145.b1252][ASAP:ABE-0004196][ECHOBASE:EB1005][OU-MICROARRAY:b1252][CGSC:90][ECOCYC:EG11012][REFSEQ:b1252] 
RDBECOLIGNC01001	topA	b1274	1331048	1333645	forward	DNA topoisomerase I			None		[STRING:511145.b1274][ASAP:ABE-0004275][ECHOBASE:EB1006][OU-MICROARRAY:b1274][CGSC:89][ECOCYC:EG11013][REFSEQ:b1274] 
RDBECOLIGNC01002	topB	b1763	1844999	1846960	reverse	DNA topoisomerase III			None		[STRING:511145.b1763][ASAP:ABE-0005869][ECHOBASE:EB1007][OU-MICROARRAY:b1763][CGSC:36749][ECOCYC:EG11014][REFSEQ:b1763] 
RDBECOLIGNC01003	tpiA	b3919	4110740	4111507	reverse	triose-phosphate isomerase			None		[MIM:615512][STRING:511145.b3919][ASAP:ABE-0012799][ECHOBASE:EB1008][OU-MICROARRAY:b3919][CGSC:88][ECOCYC:EG11015][REFSEQ:b3919] 
RDBECOLIGNC01004	tpr	b1229	1287087	1287176	reverse	protamine-like protein			None		[STRING:511145.b1229][ASAP:ABE-0004131][ECHOBASE:EB1009][OU-MICROARRAY:b1229][CGSC:87][ECOCYC:EG11016][REFSEQ:b1229] 
RDBECOLIGNC01005	treA	b1197	1245679	1247376	reverse	periplasmic trehalase			None		[STRING:511145.b1197][ASAP:ABE-0004021][ECHOBASE:EB1010][OU-MICROARRAY:b1197][CGSC:17572][ECOCYC:EG11017][REFSEQ:b1197] 
RDBECOLIGNC01006	trg	b1421	1492470	1494110	forward	methyl-accepting chemotaxis protein Trg			None		[STRING:511145.b1421][ASAP:ABE-0004744][ECHOBASE:EB1011][OU-MICROARRAY:b1421][CGSC:85][ECOCYC:EG11018][REFSEQ:b1421] 
RDBECOLIGNC01007	trkA	b3290	3436518	3437894	forward	NAD-binding component of Trk potassium transporters			None		[STRING:511145.b3290][ASAP:ABE-0010787][ECHOBASE:EB1012][OU-MICROARRAY:b3290][CGSC:84][ECOCYC:EG11019][REFSEQ:b3290] 
RDBECOLIGNC01008	trkG	b1363	1423782	1425239	forward	Rac prophage; Na<sup>+</sup>-dependent K<sup>+</sup> transporter TrkG			None		[STRING:511145.b1363][ASAP:ABE-0004567][ECHOBASE:EB1013][OU-MICROARRAY:b1363][CGSC:29963][ECOCYC:EG11020][REFSEQ:b1363] 
RDBECOLIGNC01009	trkH	b3849	4033145	4034596	forward	K<sup>+</sup> transporter TrkH			None		[STRING:511145.b3849][ASAP:ABE-0012574][ECHOBASE:EB1014][OU-MICROARRAY:b3849][CGSC:34066][ECOCYC:EG11021][REFSEQ:b3849] 
RDBECOLIGNC01010	trmA	b3965	4162170	4163270	reverse	tRNA m<sup>5</sup>U54 methyltransferase			None		[STRING:511145.b3965][ASAP:ABE-0012983][ECHOBASE:EB1015][OU-MICROARRAY:b3965][CGSC:79][ECOCYC:EG11022][REFSEQ:b3965] 
RDBECOLIGNC01011	trmD	b2607	2744572	2745339	reverse	tRNA m<sup>1</sup>G37 methyltransferase			None		[STRING:511145.b2607][ASAP:ABE-0008576][ECHOBASE:EB1016][OU-MICROARRAY:b2607][CGSC:76][ECOCYC:EG11023][REFSEQ:b2607] 
RDBECOLIGNC01012	trpA	b1260	1316416	1317222	reverse	tryptophan synthase subunit &alpha;			None		[STRING:511145.b1260][ASAP:ABE-0004232][ECHOBASE:EB1017][OU-MICROARRAY:b1260][CGSC:74][ECOCYC:EG11024][REFSEQ:b1260] 
RDBECOLIGNC01013	trpB	b1261	1317222	1318415	reverse	tryptophan synthase subunit &beta;			None		[STRING:511145.b1261][ASAP:ABE-0004234][ECHOBASE:EB1018][OU-MICROARRAY:b1261][CGSC:73][ECOCYC:EG11025][REFSEQ:b1261] 
RDBECOLIGNC01014	trpC	b1262	1318427	1319788	reverse	fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase			None		[STRING:511145.b1262][ASAP:ABE-0004238][ECHOBASE:EB1019][OU-MICROARRAY:b1262][CGSC:72][ECOCYC:EG11026][REFSEQ:b1262] 
RDBECOLIGNC01015	trpD	b1263	1319789	1321384	reverse	anthranilate synthase subunit TrpD			None		[STRING:511145.b1263][ASAP:ABE-0004241][ECHOBASE:EB1020][OU-MICROARRAY:b1263][CGSC:71][ECOCYC:EG11027][REFSEQ:b1263] 
RDBECOLIGNC01016	trpE	b1264	1321384	1322946	reverse	anthranilate synthase subunit TrpE			None		[STRING:511145.b1264][ASAP:ABE-0004244][ECHOBASE:EB1021][OU-MICROARRAY:b1264][CGSC:70][ECOCYC:EG11028][REFSEQ:b1264] 
RDBECOLIGNC01017	trpR	b4393	4632760	4633086	forward	DNA-binding transcriptional repressor TrpR			None		[STRING:511145.b4393][ASAP:ABE-0014408][ECHOBASE:EB1022][OU-MICROARRAY:b4393][CGSC:68][ECOCYC:EG11029][REFSEQ:b4393] 
RDBECOLIGNC01018	trpS	b3384	3512634	3513638	reverse	tryptophan&mdash;tRNA ligase			None		[STRING:511145.b3384][ASAP:ABE-0011056][ECHOBASE:EB1023][OU-MICROARRAY:b3384][CGSC:67][ECOCYC:EG11030][REFSEQ:b3384] 
RDBECOLIGNC01019	trxA	b3781	3965761	3966090	forward	reduced thioredoxin 1		3891733	None		[MIM:616811][STRING:511145.b3781][ASAP:ABE-0012357][ECHOBASE:EB1024][OU-MICROARRAY:b3781][CGSC:65][ECOCYC:EG11031][REFSEQ:b3781] 
RDBECOLIGNC01020	trxB	b0888	931085	932050	reverse	thioredoxin reductase		2989245	None		[STRING:511145.b0888][ASAP:ABE-0003018][ECHOBASE:EB1025][OU-MICROARRAY:b0888][CGSC:17569][ECOCYC:EG11032][REFSEQ:b0888] 
RDBECOLIGNC01021	tsf	b0170	190857	191708	forward	protein chain elongation factor EF-Ts			None		[MIM:610505][STRING:511145.b0170][ASAP:ABE-0000579][ECHOBASE:EB1026][OU-MICROARRAY:b0170][CGSC:64][ECOCYC:EG11033][REFSEQ:b0170] 
RDBECOLIGNC01022	tsr	b4355	4591657	4593312	forward	methyl-accepting chemotaxis protein Tsr		6402709	None		[STRING:511145.b4355][ASAP:ABE-0014282][ECHOBASE:EB1027][OU-MICROARRAY:b4355][CGSC:63][ECOCYC:EG11034][REFSEQ:b4355] 
RDBECOLIGNC01023	tsx	b0411	431129	432013	reverse	nucleoside-specific channel-forming protein Tsx			None		[STRING:511145.b0411][ASAP:ABE-0001425][ECHOBASE:EB1028][CGSC:62][OU-MICROARRAY:b0411][ECOCYC:EG11035][REFSEQ:b0411] 
RDBECOLIGNC01024	tufA	b3339	3470145	3471329	reverse	translation elongation factor Tu 1			None		[STRING:511145.b3339][ASAP:ABE-0010912][ECHOBASE:EB1029][OU-MICROARRAY:b3339][CGSC:61][ECOCYC:EG11036][REFSEQ:b3339] 
RDBECOLIGNC01025	tufB	b3980	4175944	4177128	forward	translation elongation factor Tu 2			None		[MIM:610678][STRING:511145.b3980][ASAP:ABE-0013020][ECHOBASE:EB1030][ECOO157CYC:TUFB][OU-MICROARRAY:b3980][CGSC:60][ECOCYC:EG11037][REFSEQ:b3980] 
RDBECOLIGNC01026	tus	b1610	1684259	1685188	forward	DNA replication terminus site-binding protein			None		[STRING:511145.b1610][ASAP:ABE-0005378][ECHOBASE:EB1031][OU-MICROARRAY:b1610][CGSC:17800][ECOCYC:EG11038][REFSEQ:b1610] 
RDBECOLIGNC01027	tyrA	b2600	2738948	2740069	reverse	fused chorismate mutase/prephenate dehydrogenase			None		[STRING:511145.b2600][ASAP:ABE-0008547][ECHOBASE:EB1032][OU-MICROARRAY:b2600][CGSC:58][ECOCYC:EG11039][REFSEQ:b2600] 
RDBECOLIGNC01028	tyrB	b4054	4267114	4268307	forward	tyrosine aminotransferase			None		[STRING:511145.b4054][ASAP:ABE-0013278][ECHOBASE:EB1033][OU-MICROARRAY:b4054][CGSC:57][ECOCYC:EG11040][REFSEQ:b4054] 
RDBECOLIGNC01029	tyrP	b1907	1989681	1990892	forward	tyrosine:H<sup>+</sup> symporter			None		[STRING:511145.b1907][ASAP:ABE-0006355][ECHOBASE:EB1034][OU-MICROARRAY:b1907][CGSC:56][ECOCYC:EG11041][REFSEQ:b1907] 
RDBECOLIGNC01030	tyrR	b1323	1386720	1388261	forward	DNA-binding transcriptional dual regulator TyrR			None		[STRING:511145.b1323][ASAP:ABE-0004440][ECHOBASE:EB1035][OU-MICROARRAY:b1323][CGSC:55][ECOCYC:EG11042][REFSEQ:b1323] 
RDBECOLIGNC01031	tyrS	b1637	1715948	1717222	reverse	tyrosine&mdash;tRNA ligase			None		[MIM:613561][STRING:511145.b1637][ASAP:ABE-0005477][ECHOBASE:EB1036][OU-MICROARRAY:b1637][CGSC:54][ECOCYC:EG11043][REFSEQ:b1637] 
RDBECOLIGNC01032	ubiX	b2311	2428057	2428626	reverse	flavin prenyltransferase			None		[STRING:511145.b2311][ASAP:ABE-0007628][ECHOBASE:EB1037][OU-MICROARRAY:b2311][CGSC:17797][ECOCYC:EG11044][REFSEQ:b2311] 
RDBECOLIGNC01033	udp	b3831	4016431	4017192	forward	uridine phosphorylase			None		[STRING:511145.b3831][ASAP:ABE-0012528][ECHOBASE:EB1038][OU-MICROARRAY:b3831][CGSC:41][ECOCYC:EG11045][REFSEQ:b3831] 
RDBECOLIGNC01034	ugpA	b3452	3590024	3590911	reverse	<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpA			None		[STRING:511145.b3452][ASAP:ABE-0011272][ECHOBASE:EB1039][OU-MICROARRAY:b3452][CGSC:40][ECOCYC:EG11046][REFSEQ:b3452] 
RDBECOLIGNC01035	ugpB	b3453	3591009	3592325	reverse	<i>sn</i>-glycerol 3-phosphate ABC transporter periplasmic binding protein			None		[STRING:511145.b3453][ASAP:ABE-0011274][ECHOBASE:EB1040][OU-MICROARRAY:b3453][CGSC:39][ECOCYC:EG11047][REFSEQ:b3453] 
RDBECOLIGNC01036	ugpC	b3450	3588110	3589180	reverse	<i>sn</i>-glycerol 3-phosphate ABC transporter ATP binding subunit			None		[STRING:511145.b3450][ASAP:ABE-0011266][ECHOBASE:EB1041][OU-MICROARRAY:b3450][CGSC:17794][ECOCYC:EG11048][REFSEQ:b3450] 
RDBECOLIGNC01037	ugpE	b3451	3589182	3590027	reverse	<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpE			None		[STRING:511145.b3451][ASAP:ABE-0011270][ECHOBASE:EB1042][OU-MICROARRAY:b3451][CGSC:17791][ECOCYC:EG11049][REFSEQ:b3451] 
RDBECOLIGNC01038	ugpQ	b3449	3587370	3588113	reverse	glycerophosphodiester phosphodiesterase UgpQ			None		[STRING:511145.b3449][ASAP:ABE-0011264][ECHOBASE:EB1043][OU-MICROARRAY:b3449][CGSC:33697][ECOCYC:EG11050][REFSEQ:b3449] 
RDBECOLIGNC01039	uhpA	b3669	3850136	3850726	reverse	DNA-binding transcriptional activator UhpA			None		[STRING:511145.b3669][ASAP:ABE-0011995][ECHOBASE:EB1044][OU-MICROARRAY:b3669][CGSC:15437][ECOCYC:EG11051][REFSEQ:b3669] 
RDBECOLIGNC01040	uhpB	b3668	3848634	3850136	reverse	sensor histidine kinase UhpB			None		[STRING:511145.b3668][ASAP:ABE-0011993][ECHOBASE:EB1045][OU-MICROARRAY:b3668][CGSC:15448][ECOCYC:EG11052][REFSEQ:b3668] 
RDBECOLIGNC01041	uhpC	b3667	3847305	3848624	reverse	inner membrane protein sensing glucose-6-phosphate			None		[MIM:232240][STRING:511145.b3667][ASAP:ABE-0011990][ECHOBASE:EB1046][OU-MICROARRAY:b3667][CGSC:15449][ECOCYC:EG11053][REFSEQ:b3667] 
RDBECOLIGNC01042	uhpT	b3666	3845776	3847167	reverse	hexose-6-phosphate:phosphate antiporter			None		[STRING:511145.b3666][ASAP:ABE-0011981][ECHOBASE:EB1047][OU-MICROARRAY:b3666][CGSC:37][ECOCYC:EG11054][REFSEQ:b3666] 
RDBECOLIGNC01043	uidA	b1617	1694260	1696071	reverse	&beta;-glucuronidase			None		[MIM:253220][STRING:511145.b1617][ASAP:ABE-0005410][ECHOBASE:EB1048][OU-MICROARRAY:b1617][CGSC:36][ECOCYC:EG11055][REFSEQ:b1617] 
RDBECOLIGNC01044	umuC	b1184	1231186	1232454	forward	DNA polymerase V catalytic protein			None		[STRING:511145.b1184][ASAP:ABE-0003977][ECHOBASE:EB1049][OU-MICROARRAY:b1184][CGSC:34][ECOCYC:EG11056][REFSEQ:b1184] 
RDBECOLIGNC01045	umuD	b1183	1230767	1231186	forward	DNA polymerase V protein UmuD			None		[STRING:511145.b1183][ASAP:ABE-0003974][ECHOBASE:EB1050][OU-MICROARRAY:b1183][CGSC:17788][ECOCYC:EG11057][REFSEQ:b1183] 
RDBECOLIGNC01046	ung	b2580	2716754	2717443	forward	uracil-DNA glycosylase			None		[MIM:608106][STRING:511145.b2580][ASAP:ABE-0008495][ECHOBASE:EB1051][OU-MICROARRAY:b2580][CGSC:25][ECOCYC:EG11058][REFSEQ:b2580] 
RDBECOLIGNC01047	usg	b2319	2435636	2436649	reverse	putative semialdehyde dehydrogenase Usg			None		[STRING:511145.b2319][ASAP:ABE-0007660][ECHOBASE:EB1052][OU-MICROARRAY:b2319][ECOCYC:EG11059][REFSEQ:b2319] 
RDBECOLIGNC01048	ushA	b0480	504914	506566	forward	5'-nucleotidase / UDP-sugar hydrolase		3012467;6265322;6363215	None		[MIM:211800][STRING:511145.b0480][ASAP:ABE-0001668][ECHOBASE:EB1053][OU-MICROARRAY:b0480][CGSC:22][ECOCYC:EG11060][REFSEQ:b0480] 
RDBECOLIGNC01049	uvrA	b4058	4271049	4273871	reverse	UvrABC excision nuclease subunit A			None		[STRING:511145.b4058][ASAP:ABE-0013290][ECHOBASE:EB1054][OU-MICROARRAY:b4058][CGSC:21][ECOCYC:EG11061][REFSEQ:b4058] 
RDBECOLIGNC01050	uvrB	b0779	813526	815547	forward	UvrABC excision nuclease subunit B			None		[STRING:511145.b0779][ASAP:ABE-0002658][ECHOBASE:EB1055][OU-MICROARRAY:b0779][CGSC:20][ECOCYC:EG11062][REFSEQ:b0779] 
RDBECOLIGNC01051	uvrC	b1913	1992874	1994706	reverse	UvrABC excision nuclease subunit C			None		[STRING:511145.b1913][ASAP:ABE-0006370][ECHOBASE:EB1056][OU-MICROARRAY:b1913][CGSC:19][ECOCYC:EG11063][REFSEQ:b1913] 
RDBECOLIGNC01052	uvrD	b3813	3997983	4000145	forward	DNA helicase II			None		[STRING:511145.b3813][ASAP:ABE-0012455][ECHOBASE:EB1057][OU-MICROARRAY:b3813][CGSC:18][ECOCYC:EG11064][REFSEQ:b3813] 
RDBECOLIGNC01053	uxaB	b1521	1609229	1610680	reverse	tagaturonate reductase			None		[STRING:511145.b1521][ASAP:ABE-0005076][ECHOBASE:EB1058][OU-MICROARRAY:b1521][CGSC:16][ECOCYC:EG11065][REFSEQ:b1521] 
RDBECOLIGNC01054	uxuA	b4322	4551636	4552820	forward	D-mannonate dehydratase			None		[STRING:511145.b4322][ASAP:ABE-0014173][ECHOBASE:EB1059][OU-MICROARRAY:b4322][CGSC:14][ECOCYC:EG11066][REFSEQ:b4322] 
RDBECOLIGNC01055	valS	b4258	4480982	4483837	reverse	valine&mdash;tRNA ligase			None		[STRING:511145.b4258][ASAP:ABE-0013946][ECHOBASE:EB1060][OU-MICROARRAY:b4258][CGSC:11][ECOCYC:EG11067][REFSEQ:b4258] 
RDBECOLIGNC01056	vsr	b1960	2030448	2030918	reverse	DNA mismatch endonuclease Vsr			None		[STRING:511145.b1960][ASAP:ABE-0006507][ECHOBASE:EB1061][OU-MICROARRAY:b1960][CGSC:28927][ECOCYC:EG11068][REFSEQ:b1960] 
RDBECOLIGNC01057	xerC	b3811	3996287	3997183	forward	site-specific tyrosine recombinase			None		[STRING:511145.b3811][ASAP:ABE-0012448][ECHOBASE:EB1062][OU-MICROARRAY:b3811][CGSC:30184][ECOCYC:EG11069][REFSEQ:b3811] 
RDBECOLIGNC01058	dsbC	b2893	3038112	3038822	reverse	protein disulfide isomerase DsbC			None		[STRING:511145.b2893][ASAP:ABE-0009494][ECHOBASE:EB1063][OU-MICROARRAY:b2893][CGSC:33355][ECOCYC:EG11070][REFSEQ:b2893] 
RDBECOLIGNC01059	xerD	b2894	3038847	3039743	reverse	site-specific recombinase			None		[STRING:511145.b2894][ASAP:ABE-0009500][ECHOBASE:EB1064][OU-MICROARRAY:b2894][CGSC:30201][ECOCYC:EG11071][REFSEQ:b2894] 
RDBECOLIGNC01060	xseA	b2509	2634232	2635602	forward	exodeoxyribonuclease VII subunit XseA			None		[STRING:511145.b2509][ASAP:ABE-0008263][ECHOBASE:EB1065][OU-MICROARRAY:b2509][CGSC:6][ECOCYC:EG11072][REFSEQ:b2509] 
RDBECOLIGNC01061	xthA	b1749	1832428	1833234	forward	exodeoxyribonuclease III			None		[STRING:511145.b1749][ASAP:ABE-0005829][ECHOBASE:EB1066][OU-MICROARRAY:b1749][CGSC:7][ECOCYC:EG11073][REFSEQ:b1749] 
RDBECOLIGNC01062	xylA	b3565	3729443	3730765	reverse	xylose isomerase			None		[STRING:511145.b3565][ASAP:ABE-0011639][ECHOBASE:EB1067][OU-MICROARRAY:b3565][CGSC:5][ECOCYC:EG11074][REFSEQ:b3565] 
RDBECOLIGNC01063	xylB	b3564	3727917	3729371	reverse	xylulokinase			None		[STRING:511145.b3564][ASAP:ABE-0011637][ECHOBASE:EB1068][OU-MICROARRAY:b3564][CGSC:4][ECOCYC:EG11075][REFSEQ:b3564] 
RDBECOLIGNC01064	xylE	b4031	4240779	4242254	reverse	D-xylose:H<sup>+</sup> symporter		3543693	None		[MIM:614847][STRING:511145.b4031][ASAP:ABE-0013189][ECHOBASE:EB1069][OU-MICROARRAY:b4031][CGSC:17776][ECOCYC:EG11076][REFSEQ:b4031] 
RDBECOLIGNC01065	nhaR	b0020	18715	19620	forward	DNA-binding transcriptional activator NhaR			None		[STRING:511145.b0020][ASAP:ABE-0000072][ECHOBASE:EB1070][OU-MICROARRAY:b0020][CGSC:30281][ECOCYC:EG11078][REFSEQ:b0020] 
RDBECOLIGNC01066	ribF	b0025	21407	22348	forward	bifunctional riboflavin kinase / FMN adenylyltransferase			None		[STRING:511145.b0025][ASAP:ABE-0000091][ECHOBASE:EB1071][OU-MICROARRAY:b0025][CGSC:35833][ECOCYC:EG11079][REFSEQ:b0025] 
RDBECOLIGNC01067	fkpB	b0028	25826	26275	forward	peptidyl-prolyl <i>cis-trans</i> isomerase FkpB			None		[STRING:511145.b0028][ASAP:ABE-0000101][ECHOBASE:EB1072][OU-MICROARRAY:b0028][ECOCYC:EG11080][REFSEQ:b0028] 
RDBECOLIGNC01068	ispH	b0029	26277	27227	forward	4-hydroxy-3-methylbut-2-enyl diphosphate reductase			None		[STRING:511145.b0029][ASAP:ABE-0000103][ECHOBASE:EB1073][OU-MICROARRAY:b0029][CGSC:34696][ECOCYC:EG11081][REFSEQ:b0029] 
RDBECOLIGNC01069	rihC	b0030	27293	28207	forward	ribonucleoside hydrolase RihC			None		[STRING:511145.b0030][ASAP:ABE-0000109][ECHOBASE:EB1074][OU-MICROARRAY:b0030][ECOCYC:EG11082][REFSEQ:b0030] 
RDBECOLIGNC01070	rapA	b0059	60358	63264	reverse	RNA polymerase-binding ATPase and RNAP recycling factor			None		[STRING:511145.b0059][ASAP:ABE-0000198][ECHOBASE:EB1075][OU-MICROARRAY:b0059][CGSC:29491][ECOCYC:EG11083][REFSEQ:b0059] 
